,y_hat,label,model_name
0,0.2637891471385956,1,squeezeprot_sp_strict
1,0.7691405415534973,0,squeezeprot_sp_strict
2,0.9965200424194336,1,squeezeprot_sp_strict
3,0.4793626070022583,0,squeezeprot_sp_strict
4,0.2261364907026291,0,squeezeprot_sp_strict
5,0.1491919755935669,1,squeezeprot_sp_strict
6,0.6378388404846191,1,squeezeprot_sp_strict
7,0.2531741261482239,0,squeezeprot_sp_strict
8,0.19970732927322388,0,squeezeprot_sp_strict
9,0.7960741519927979,0,squeezeprot_sp_strict
10,0.35875165462493896,0,squeezeprot_sp_strict
11,0.1861245036125183,0,squeezeprot_sp_strict
12,0.29510143399238586,0,squeezeprot_sp_strict
13,0.6899250149726868,0,squeezeprot_sp_strict
14,0.7176398634910583,1,squeezeprot_sp_strict
15,0.3713077902793884,1,squeezeprot_sp_strict
16,0.9152734875679016,1,squeezeprot_sp_strict
17,0.8159140348434448,1,squeezeprot_sp_strict
18,0.4919567406177521,1,squeezeprot_sp_strict
19,0.4976004362106323,1,squeezeprot_sp_strict
20,0.7032545804977417,1,squeezeprot_sp_strict
21,0.02843046374619007,0,squeezeprot_sp_strict
22,0.2630693018436432,0,squeezeprot_sp_strict
23,0.4090031385421753,1,squeezeprot_sp_strict
24,0.38045451045036316,0,squeezeprot_sp_strict
25,0.7096497416496277,0,squeezeprot_sp_strict
26,0.5322184562683105,1,squeezeprot_sp_strict
27,0.4439452290534973,0,squeezeprot_sp_strict
28,0.6218297481536865,0,squeezeprot_sp_strict
29,0.4284311532974243,1,squeezeprot_sp_strict
30,0.04602184146642685,0,squeezeprot_sp_strict
31,0.4715954661369324,0,squeezeprot_sp_strict
32,0.3432465195655823,0,squeezeprot_sp_strict
33,0.3414067029953003,0,squeezeprot_sp_strict
34,0.5360556840896606,0,squeezeprot_sp_strict
35,0.10492528975009918,0,squeezeprot_sp_strict
36,0.3809090554714203,0,squeezeprot_sp_strict
37,0.025585807859897614,0,squeezeprot_sp_strict
38,0.0779639407992363,0,squeezeprot_sp_strict
39,0.8481799364089966,0,squeezeprot_sp_strict
40,0.8444541096687317,0,squeezeprot_sp_strict
41,0.4787396192550659,1,squeezeprot_sp_strict
42,0.7634825706481934,1,squeezeprot_sp_strict
43,0.6394156813621521,1,squeezeprot_sp_strict
44,0.05879681929945946,0,squeezeprot_sp_strict
45,0.5120958089828491,1,squeezeprot_sp_strict
46,0.28751856088638306,1,squeezeprot_sp_strict
47,0.5767431259155273,0,squeezeprot_sp_strict
48,0.4918423891067505,0,squeezeprot_sp_strict
49,0.2241329848766327,1,squeezeprot_sp_strict
50,0.06688153743743896,0,squeezeprot_sp_strict
51,0.07612023502588272,0,squeezeprot_sp_strict
52,0.5672100782394409,0,squeezeprot_sp_strict
53,0.0793028175830841,0,squeezeprot_sp_strict
54,0.3045276999473572,1,squeezeprot_sp_strict
55,0.06334478408098221,0,squeezeprot_sp_strict
56,0.08025519549846649,0,squeezeprot_sp_strict
57,0.9743033647537231,0,squeezeprot_sp_strict
58,0.4325655996799469,1,squeezeprot_sp_strict
59,0.9348791241645813,1,squeezeprot_sp_strict
60,0.836029589176178,1,squeezeprot_sp_strict
61,0.0795307382941246,0,squeezeprot_sp_strict
62,0.4559629261493683,1,squeezeprot_sp_strict
63,0.8702167272567749,1,squeezeprot_sp_strict
64,0.7012553215026855,0,squeezeprot_sp_strict
65,0.36778634786605835,1,squeezeprot_sp_strict
66,0.7066370844841003,1,squeezeprot_sp_strict
67,0.039746131747961044,0,squeezeprot_sp_strict
68,0.757107138633728,1,squeezeprot_sp_strict
69,0.5164071321487427,1,squeezeprot_sp_strict
70,0.5382004976272583,0,squeezeprot_sp_strict
71,0.37899893522262573,0,squeezeprot_sp_strict
72,0.6917616128921509,1,squeezeprot_sp_strict
73,0.3697604238986969,1,squeezeprot_sp_strict
74,0.9588545560836792,1,squeezeprot_sp_strict
75,0.5015549063682556,1,squeezeprot_sp_strict
76,0.020797254517674446,0,squeezeprot_sp_strict
77,0.8153142929077148,1,squeezeprot_sp_strict
