,y_hat,label,model_name
0,0.8892993927001953,1,squeezeprot_sp_strict
1,0.46174904704093933,0,squeezeprot_sp_strict
2,0.6694954633712769,1,squeezeprot_sp_strict
3,0.5151954293251038,0,squeezeprot_sp_strict
4,0.13175010681152344,0,squeezeprot_sp_strict
5,0.5979740619659424,1,squeezeprot_sp_strict
6,0.48240265250205994,1,squeezeprot_sp_strict
7,0.05544739589095116,0,squeezeprot_sp_strict
8,0.10848395526409149,0,squeezeprot_sp_strict
9,0.4013855457305908,0,squeezeprot_sp_strict
10,0.4148777723312378,0,squeezeprot_sp_strict
11,0.11208746582269669,0,squeezeprot_sp_strict
12,0.3601471781730652,0,squeezeprot_sp_strict
13,0.5700962543487549,0,squeezeprot_sp_strict
14,0.8206239342689514,1,squeezeprot_sp_strict
15,0.5247151851654053,1,squeezeprot_sp_strict
16,0.4164874851703644,1,squeezeprot_sp_strict
17,0.43419453501701355,1,squeezeprot_sp_strict
18,0.35809051990509033,1,squeezeprot_sp_strict
19,0.34953072667121887,1,squeezeprot_sp_strict
20,0.5757476091384888,1,squeezeprot_sp_strict
21,0.03899020329117775,0,squeezeprot_sp_strict
22,0.6612600088119507,0,squeezeprot_sp_strict
23,0.08097163587808609,1,squeezeprot_sp_strict
24,0.39474523067474365,0,squeezeprot_sp_strict
25,0.15740974247455597,0,squeezeprot_sp_strict
26,0.2563377320766449,1,squeezeprot_sp_strict
27,0.17497001588344574,0,squeezeprot_sp_strict
28,0.6259682774543762,0,squeezeprot_sp_strict
29,0.5480861663818359,1,squeezeprot_sp_strict
30,0.09566717594861984,0,squeezeprot_sp_strict
31,0.2195364087820053,0,squeezeprot_sp_strict
32,0.0175518449395895,0,squeezeprot_sp_strict
33,0.037585049867630005,0,squeezeprot_sp_strict
34,0.3775803744792938,0,squeezeprot_sp_strict
35,0.12253225594758987,0,squeezeprot_sp_strict
36,0.25995370745658875,0,squeezeprot_sp_strict
37,0.11501685529947281,0,squeezeprot_sp_strict
38,0.008386332541704178,0,squeezeprot_sp_strict
39,0.5806539058685303,0,squeezeprot_sp_strict
40,0.3756074607372284,0,squeezeprot_sp_strict
41,0.5520515441894531,1,squeezeprot_sp_strict
42,0.4135412871837616,1,squeezeprot_sp_strict
43,0.6347392201423645,1,squeezeprot_sp_strict
44,0.01451997272670269,0,squeezeprot_sp_strict
45,0.5027416944503784,1,squeezeprot_sp_strict
46,0.5099285244941711,1,squeezeprot_sp_strict
47,0.43408268690109253,0,squeezeprot_sp_strict
48,0.4857195019721985,0,squeezeprot_sp_strict
49,0.5158848762512207,1,squeezeprot_sp_strict
50,0.09603457152843475,0,squeezeprot_sp_strict
51,0.3209567964076996,0,squeezeprot_sp_strict
52,0.39476555585861206,0,squeezeprot_sp_strict
53,0.009904931299388409,0,squeezeprot_sp_strict
54,0.362553209066391,1,squeezeprot_sp_strict
55,0.2827014923095703,0,squeezeprot_sp_strict
56,0.49336591362953186,0,squeezeprot_sp_strict
57,0.9063493609428406,0,squeezeprot_sp_strict
58,0.5816976428031921,1,squeezeprot_sp_strict
59,0.2699572443962097,1,squeezeprot_sp_strict
60,0.35886237025260925,1,squeezeprot_sp_strict
61,0.12498804926872253,0,squeezeprot_sp_strict
62,0.7161863446235657,1,squeezeprot_sp_strict
63,0.6635335087776184,1,squeezeprot_sp_strict
64,0.3844386637210846,0,squeezeprot_sp_strict
65,0.3182523846626282,1,squeezeprot_sp_strict
66,0.6118406653404236,1,squeezeprot_sp_strict
67,0.04718225821852684,0,squeezeprot_sp_strict
68,0.2214784473180771,1,squeezeprot_sp_strict
69,0.32423844933509827,1,squeezeprot_sp_strict
70,0.5797111392021179,0,squeezeprot_sp_strict
71,0.4157194495201111,0,squeezeprot_sp_strict
72,0.4328569173812866,1,squeezeprot_sp_strict
73,0.6838344931602478,1,squeezeprot_sp_strict
74,0.5847442746162415,1,squeezeprot_sp_strict
75,0.6252285242080688,1,squeezeprot_sp_strict
76,0.04367370158433914,0,squeezeprot_sp_strict
77,0.4283970892429352,1,squeezeprot_sp_strict
78,0.4676562249660492,0,squeezeprot_sp_strict
79,0.8456688523292542,1,squeezeprot_sp_strict
80,0.056534815579652786,1,squeezeprot_sp_strict
81,0.09203033894300461,0,squeezeprot_sp_strict
82,0.3066801130771637,0,squeezeprot_sp_strict
83,0.034060657024383545,0,squeezeprot_sp_strict
84,0.5866613388061523,0,squeezeprot_sp_strict
85,0.9146225452423096,1,squeezeprot_sp_strict
86,0.739287257194519,1,squeezeprot_sp_strict
87,0.8028438687324524,1,squeezeprot_sp_strict
88,0.5597519874572754,1,squeezeprot_sp_strict
89,0.8626658320426941,1,squeezeprot_sp_strict
90,0.5235553979873657,1,squeezeprot_sp_strict
91,0.8588799834251404,0,squeezeprot_sp_strict
92,0.85703045129776,1,squeezeprot_sp_strict
93,0.5789141058921814,0,squeezeprot_sp_strict
94,0.1960030049085617,0,squeezeprot_sp_strict
95,0.011191668920218945,0,squeezeprot_sp_strict
96,0.38345205783843994,0,squeezeprot_sp_strict
97,0.03124009445309639,0,squeezeprot_sp_strict
98,0.47761040925979614,0,squeezeprot_sp_strict
99,0.4159024953842163,1,squeezeprot_sp_strict
100,0.8294499516487122,1,squeezeprot_sp_strict
101,0.05524438992142677,1,squeezeprot_sp_strict
102,0.5146496295928955,1,squeezeprot_sp_strict
103,0.4794325828552246,0,squeezeprot_sp_strict
104,0.3907823860645294,1,squeezeprot_sp_strict
105,0.08047275245189667,0,squeezeprot_sp_strict
106,0.19533389806747437,1,squeezeprot_sp_strict
107,0.5758217573165894,1,squeezeprot_sp_strict
108,0.09617012739181519,0,squeezeprot_sp_strict
109,0.7541084885597229,0,squeezeprot_sp_strict
110,0.5069857239723206,1,squeezeprot_sp_strict
111,0.2615193724632263,1,squeezeprot_sp_strict
112,0.31222888827323914,0,squeezeprot_sp_strict
113,0.28505077958106995,0,squeezeprot_sp_strict
114,0.17933329939842224,0,squeezeprot_sp_strict
115,0.07987891137599945,0,squeezeprot_sp_strict
116,0.5743818283081055,1,squeezeprot_sp_strict
