,y_hat,label,model_name
0,0.1831936091184616,1,squeezeprot_sp_strict
1,0.8099610805511475,0,squeezeprot_sp_strict
2,0.8923221230506897,1,squeezeprot_sp_strict
3,0.2078072726726532,0,squeezeprot_sp_strict
4,0.11250007897615433,0,squeezeprot_sp_strict
5,0.7412375807762146,1,squeezeprot_sp_strict
6,0.5049769878387451,1,squeezeprot_sp_strict
7,0.16489243507385254,0,squeezeprot_sp_strict
8,0.10434788465499878,0,squeezeprot_sp_strict
9,0.5299425721168518,0,squeezeprot_sp_strict
10,0.7125590443611145,0,squeezeprot_sp_strict
11,0.13861887156963348,0,squeezeprot_sp_strict
12,0.3133196234703064,0,squeezeprot_sp_strict
13,0.5031188726425171,0,squeezeprot_sp_strict
14,0.9344084858894348,1,squeezeprot_sp_strict
15,0.9290013313293457,1,squeezeprot_sp_strict
16,0.25972965359687805,1,squeezeprot_sp_strict
17,0.7895362377166748,1,squeezeprot_sp_strict
18,0.4502667486667633,1,squeezeprot_sp_strict
19,0.43829360604286194,1,squeezeprot_sp_strict
20,0.7479331493377686,1,squeezeprot_sp_strict
21,0.05176851898431778,0,squeezeprot_sp_strict
22,0.5718227028846741,0,squeezeprot_sp_strict
23,0.5196658372879028,1,squeezeprot_sp_strict
24,0.268757164478302,0,squeezeprot_sp_strict
25,0.2572106420993805,0,squeezeprot_sp_strict
26,0.5235962271690369,1,squeezeprot_sp_strict
27,0.05484813451766968,0,squeezeprot_sp_strict
28,0.5197071433067322,0,squeezeprot_sp_strict
29,0.5688709616661072,1,squeezeprot_sp_strict
30,0.02408728562295437,0,squeezeprot_sp_strict
31,0.5172953605651855,0,squeezeprot_sp_strict
32,0.0639571025967598,0,squeezeprot_sp_strict
33,0.26013997197151184,0,squeezeprot_sp_strict
34,0.4984361231327057,0,squeezeprot_sp_strict
35,0.1856113225221634,0,squeezeprot_sp_strict
36,0.18309183418750763,0,squeezeprot_sp_strict
37,0.325806200504303,0,squeezeprot_sp_strict
38,0.10320395231246948,0,squeezeprot_sp_strict
39,0.5707786083221436,0,squeezeprot_sp_strict
40,0.7625652551651001,0,squeezeprot_sp_strict
41,0.3085803985595703,1,squeezeprot_sp_strict
42,0.8661590814590454,1,squeezeprot_sp_strict
43,0.6334145069122314,1,squeezeprot_sp_strict
44,0.07333611696958542,0,squeezeprot_sp_strict
45,0.2730996608734131,1,squeezeprot_sp_strict
46,0.8296229243278503,1,squeezeprot_sp_strict
47,0.4727284610271454,0,squeezeprot_sp_strict
48,0.6948270201683044,0,squeezeprot_sp_strict
49,0.1090470552444458,1,squeezeprot_sp_strict
50,0.03560109809041023,0,squeezeprot_sp_strict
51,0.14949095249176025,0,squeezeprot_sp_strict
52,0.5886316299438477,0,squeezeprot_sp_strict
53,0.04912978410720825,0,squeezeprot_sp_strict
54,0.5116980671882629,1,squeezeprot_sp_strict
55,0.3495074510574341,0,squeezeprot_sp_strict
56,0.11036325991153717,0,squeezeprot_sp_strict
57,0.7989209890365601,0,squeezeprot_sp_strict
58,0.3516303300857544,1,squeezeprot_sp_strict
59,0.6538174152374268,1,squeezeprot_sp_strict
60,0.6254834532737732,1,squeezeprot_sp_strict
61,0.18351824581623077,0,squeezeprot_sp_strict
62,0.8749959468841553,1,squeezeprot_sp_strict
63,0.19723401963710785,1,squeezeprot_sp_strict
64,0.6693401336669922,0,squeezeprot_sp_strict
65,0.4803743362426758,1,squeezeprot_sp_strict
66,0.45862555503845215,1,squeezeprot_sp_strict
67,0.05778558924794197,0,squeezeprot_sp_strict
68,0.14675460755825043,1,squeezeprot_sp_strict
69,0.19921478629112244,1,squeezeprot_sp_strict
70,0.6104653477668762,0,squeezeprot_sp_strict
71,0.38408899307250977,0,squeezeprot_sp_strict
72,0.3716510832309723,1,squeezeprot_sp_strict
73,0.4513290822505951,1,squeezeprot_sp_strict
74,0.7287999987602234,1,squeezeprot_sp_strict
75,0.5425764322280884,1,squeezeprot_sp_strict
76,0.02589520812034607,0,squeezeprot_sp_strict
77,0.6742521524429321,1,squeezeprot_sp_strict
78,0.6951956152915955,0,squeezeprot_sp_strict
79,0.7577944993972778,1,squeezeprot_sp_strict
80,0.04107805714011192,1,squeezeprot_sp_strict
81,0.12907755374908447,0,squeezeprot_sp_strict
82,0.5954397916793823,0,squeezeprot_sp_strict
83,0.21454310417175293,0,squeezeprot_sp_strict
84,0.17564648389816284,0,squeezeprot_sp_strict
85,0.9896496534347534,1,squeezeprot_sp_strict
86,0.6428641080856323,1,squeezeprot_sp_strict
87,0.8623143434524536,1,squeezeprot_sp_strict
88,0.532652735710144,1,squeezeprot_sp_strict
89,0.9273859858512878,1,squeezeprot_sp_strict
90,0.33786138892173767,1,squeezeprot_sp_strict
91,0.7163005471229553,0,squeezeprot_sp_strict
92,0.4236930012702942,1,squeezeprot_sp_strict
93,0.42987048625946045,0,squeezeprot_sp_strict
94,0.16597099602222443,0,squeezeprot_sp_strict
95,0.05283398926258087,0,squeezeprot_sp_strict
96,0.5470261573791504,0,squeezeprot_sp_strict
97,0.16386286914348602,0,squeezeprot_sp_strict
98,0.7907049655914307,0,squeezeprot_sp_strict
99,0.05970768630504608,1,squeezeprot_sp_strict
100,0.64653080701828,1,squeezeprot_sp_strict
101,0.1631627231836319,1,squeezeprot_sp_strict
102,0.3866942524909973,1,squeezeprot_sp_strict
103,0.40712058544158936,0,squeezeprot_sp_strict
104,0.6972929239273071,1,squeezeprot_sp_strict
105,0.23954854905605316,0,squeezeprot_sp_strict
106,0.8134545683860779,1,squeezeprot_sp_strict
107,0.21674972772598267,1,squeezeprot_sp_strict
108,0.29793837666511536,0,squeezeprot_sp_strict
109,0.49914756417274475,0,squeezeprot_sp_strict
110,0.801156759262085,1,squeezeprot_sp_strict
